"creative","creative","58bf76a6-8be5-4be1-9729-e640d75746d3","240.0","69.0","16.0","14.999981","-88.20126"
"abovenether","world_nether","58bf76a6-8be5-4be1-9729-e640d75746d3","10.346672676070304","128.0","44.80224226708377","34.50008","-214.05055"
"dropper","dropper","58bf76a6-8be5-4be1-9729-e640d75746d3","-661.5050524349138","252.0","-745.4599870070035","0.44967142","-89.999664"
"nether","world_nether","58bf76a6-8be5-4be1-9729-e640d75746d3","-32.44540271009146","74.0","-41.54680611992794","2.2501817","92.094025"
"survival","world","58bf76a6-8be5-4be1-9729-e640d75746d3","260.576483283547","75.0","260.5192581288392","3.5997486","91.407715"
"redstone","redstone","58bf76a6-8be5-4be1-9729-e640d75746d3","9.474932790897526","55.0","8.5025083902583","-2.699961","-1.1838973E-5"
